transaction_id,transaction_date,amount,transaction_type,device_type,location,account_age_days,is_fraud
493,2023-05-27,405.59,Transfer,Mobile,UK,89,0
494,2023-04-06,6.02,Online,Web,UK,1855,0
495,2023-09-14,179.39,Transfer,Web,India,722,0
496,2023-11-21,618.01,Online,Mobile,India,740,1
497,2023-01-04,227.09,Transfer,Web,UK,975,0
498,2023-01-16,19.29,Online,Mobile,Canada,708,0
499,2023-10-07,275.52,POS,Web,UK,1530,0
500,2023-12-02,94.48,POS,Web,Canada,1188,0
501,2023-09-04,509.02,Online,Web,UK,754,0
502,2023-09-15,67.46,Transfer,Web,UK,1492,0
503,2023-06-09,128.2,POS,Web,India,173,0
504,2023-12-06,274.56,Online,Mobile,UK,351,0
505,2023-06-01,59.56,Transfer,Mobile,USA,1937,0
506,2023-06-27,40.13,Online,Mobile,UK,1445,0
507,2023-06-12,0.54,POS,Web,UK,305,0
508,2023-02-02,133.87,POS,Mobile,USA,503,0
509,2023-06-28,527.94,Online,Mobile,India,1110,1
510,2023-04-11,66.11,Online,Web,Canada,1548,0
511,2023-09-25,8.87,POS,Mobile,UK,1,0
512,2023-11-19,193.74,Online,Web,India,1630,0
513,2023-03-06,11.56,Online,Mobile,UK,389,0
514,2023-06-17,141.41,POS,Mobile,Canada,716,0
515,2023-11-26,96.1,Online,Web,Canada,1932,0
516,2023-02-12,129.03,POS,Web,UK,1476,0
517,2023-02-13,35.5,Transfer,Mobile,Germany,1602,0
518,2023-10-12,18.91,Online,Mobile,Canada,151,0
519,2023-01-12,276.45,POS,Mobile,India,646,0
520,2023-04-05,56.38,POS,Web,Canada,1388,0
521,2023-10-29,322.31,Online,Mobile,UK,1119,0
522,2023-09-10,284.13,POS,Mobile,India,127,0
523,2023-08-30,44.22,POS,Web,UK,1334,0
524,2023-02-04,477.83,POS,Mobile,UK,608,0
525,2023-08-03,35.18,POS,Mobile,Canada,1561,0
526,2023-12-03,319.05,Online,Mobile,UK,1852,0
527,2023-03-31,109.13,Online,Mobile,USA,584,0
528,2023-09-21,40.43,Transfer,Mobile,Germany,1307,0
529,2023-04-03,556.48,POS,Web,India,1714,0
530,2023-03-31,660.76,Online,Mobile,Germany,526,1
531,2023-04-25,143.23,POS,Mobile,UK,344,0
532,2023-04-15,126.66,POS,Web,India,915,0
533,2023-07-15,462.21,Online,Mobile,Canada,862,0
534,2023-11-10,181.34,POS,Mobile,UK,784,0
535,2023-04-24,61.86,Online,Web,Germany,969,0
536,2023-03-16,110.75,POS,Mobile,USA,1290,0
537,2023-08-05,361.56,POS,Mobile,India,1551,0
538,2023-10-04,392.6,POS,Web,Canada,1967,0
539,2023-09-06,560.21,Transfer,Web,Germany,548,0
540,2023-06-13,68.01,Online,Web,USA,350,0
541,2023-12-23,227.86,Online,Mobile,Germany,201,0
542,2023-07-11,14.17,Transfer,Web,Germany,111,0
543,2023-08-15,258.85,POS,Mobile,UK,819,0
544,2023-06-26,165.66,POS,Web,USA,665,0
545,2023-04-09,57.47,Online,Mobile,Germany,719,0
546,2023-02-05,212.63,Online,Mobile,UK,1193,0
547,2023-04-06,29.05,Online,Mobile,Germany,626,0
548,2023-06-01,81.23,POS,Web,Germany,873,0
549,2023-05-31,102.47,Online,Web,USA,10,0
550,2023-07-09,300.24,POS,Mobile,Germany,332,0
551,2023-08-12,73.86,Online,Web,Germany,1876,0
552,2023-02-06,10.06,POS,Web,UK,1279,0
553,2023-09-25,39.87,Transfer,Web,Germany,870,0
554,2023-07-02,187.35,Online,Web,Canada,645,0
555,2023-01-13,3.07,Online,Web,India,130,0
556,2023-10-06,314.27,POS,Mobile,Canada,1497,0
557,2023-08-05,462.77,Online,Mobile,UK,1325,0
558,2023-12-21,136.8,Transfer,Web,USA,18,0
559,2023-12-27,245.95,Online,Mobile,UK,1207,0
560,2023-10-13,124.23,POS,Web,UK,268,0
561,2023-09-30,73.85,Transfer,Mobile,USA,1583,0
562,2023-03-03,36.03,POS,Web,USA,422,0
563,2023-03-25,146.03,Online,Mobile,USA,193,0
564,2023-08-05,531.54,Online,Web,UK,128,0
565,2023-12-08,441.4,Online,Web,USA,206,0
566,2023-07-06,504.21,Online,Mobile,Canada,1290,1
567,2023-01-19,678.72,Online,Web,UK,1523,0
568,2023-06-26,36.15,Online,Mobile,USA,1945,0
569,2023-04-10,31.69,POS,Mobile,Canada,1750,0
570,2023-08-21,111.64,Online,Web,USA,601,0
571,2023-03-17,233.79,Online,Web,Germany,1368,0
572,2023-09-22,115.85,Transfer,Web,India,1490,0
573,2023-10-11,445.78,Online,Web,India,178,0
574,2023-07-25,252.74,POS,Mobile,USA,1773,0
575,2023-08-11,201.01,POS,Mobile,Germany,1673,0
576,2023-02-21,14.74,Online,Mobile,Canada,89,1
577,2023-12-05,38.56,Online,Web,UK,110,0
578,2023-05-24,111.78,Online,Mobile,Germany,1761,0
579,2023-03-10,749.09,POS,Mobile,USA,1883,0
580,2023-04-09,81.42,POS,Mobile,India,234,0
581,2023-01-25,198.84,Online,Web,India,538,0
582,2023-02-22,900.27,Transfer,Web,Germany,305,0
583,2023-05-31,61.31,Online,Web,UK,1895,0
584,2023-05-24,36.46,Online,Mobile,India,790,0
585,2023-02-26,158.08,POS,Mobile,Germany,431,0
586,2023-02-08,160.54,POS,Web,USA,1703,0
587,2023-04-19,509.92,Online,Mobile,Canada,793,1
588,2023-06-30,5.36,Transfer,Mobile,USA,458,0
589,2023-02-11,104.64,Transfer,Web,Canada,615,0
590,2023-07-05,74.89,POS,Web,Germany,288,0
591,2023-08-11,169.28,POS,Mobile,India,511,0
592,2023-05-02,1.87,POS,Mobile,USA,1393,0
593,2023-05-13,248.31,Online,Web,Canada,122,0
594,2023-06-12,132.71,POS,Mobile,Germany,1239,0
595,2023-08-03,241.25,Online,Mobile,USA,1372,0
596,2023-08-09,118.77,Online,Web,USA,710,0
597,2023-08-23,128.56,POS,Web,USA,1346,0
598,2023-11-27,451.81,POS,Mobile,Germany,1018,0
599,2023-05-26,47.37,Online,Mobile,Canada,247,0
600,2023-08-27,49.05,POS,Web,Germany,897,0
601,2023-03-17,163.96,Online,Mobile,Canada,602,0
602,2023-01-09,215.89,POS,Web,Canada,963,0
603,2023-03-15,87.6,Transfer,Mobile,Germany,1036,0
604,2023-09-10,146.59,Transfer,Mobile,USA,1199,0
605,2023-08-18,51.72,POS,Web,Germany,1469,0
606,2023-01-07,29.22,POS,Web,UK,1302,0
607,2023-06-23,54.43,Online,Mobile,Germany,1644,0
608,2023-05-21,496.28,Online,Mobile,USA,1129,0
609,2023-06-17,323.71,Online,Mobile,India,1663,0
610,2023-06-19,30.22,POS,Mobile,USA,1512,0
611,2023-10-10,9.54,POS,Web,Germany,1336,0
612,2023-05-02,19.56,Online,Mobile,India,1898,0
613,2023-07-13,69.47,Online,Mobile,USA,231,0
614,2023-01-05,333.58,POS,Mobile,India,8,0
615,2023-01-29,77.54,POS,Web,Germany,1483,0
616,2023-06-14,41.07,Online,Mobile,USA,341,0
617,2023-12-05,100.78,Online,Mobile,UK,1297,0
618,2023-05-16,26.49,Online,Mobile,UK,1139,0
619,2023-12-31,127.06,Online,Mobile,Canada,470,0
620,2023-11-17,225.13,Online,Mobile,Canada,1218,0
621,2023-12-08,92.04,Online,Mobile,Germany,219,0
622,2023-05-25,38.14,Transfer,Mobile,India,1273,0
623,2023-11-23,120.73,POS,Mobile,Canada,1028,0
624,2023-08-05,287.51,Online,Mobile,USA,816,0
625,2023-10-28,15.94,Online,Mobile,USA,1205,0
626,2023-05-12,14.72,Online,Mobile,UK,1484,0
627,2023-10-19,76.58,Transfer,Mobile,India,1524,0
628,2023-03-11,107.25,POS,Mobile,USA,67,0
629,2023-09-09,48.79,Online,Mobile,USA,392,0
630,2023-10-02,5.46,Transfer,Mobile,UK,42,0
631,2023-12-30,49.58,Online,Web,India,442,0
632,2023-07-01,114.32,Online,Mobile,USA,1590,0
633,2023-06-16,16.55,Online,Mobile,UK,579,0
634,2023-04-01,251.68,Transfer,Web,Canada,1453,0
635,2023-07-21,160.64,Online,Mobile,UK,499,0
636,2023-12-12,113.99,Transfer,Mobile,UK,342,0
637,2023-01-19,146.26,POS,Mobile,Canada,537,0
638,2023-02-08,213.31,Transfer,Web,USA,108,0
639,2023-05-06,1051.76,POS,Mobile,India,1731,0
640,2023-06-22,298.44,Online,Mobile,India,1941,0
641,2023-05-21,155.46,Online,Mobile,Canada,1294,0
642,2023-08-30,294.4,Transfer,Web,UK,754,0
643,2023-08-08,128.96,Online,Mobile,India,1753,0
644,2023-05-06,74.48,Transfer,Mobile,Canada,369,0
645,2023-02-27,60.75,Transfer,Mobile,Canada,1992,0
646,2023-05-28,101.99,Online,Mobile,Canada,771,0
647,2023-11-13,0.46,Transfer,Mobile,Canada,1225,0
648,2023-12-27,38.95,Online,Web,UK,1468,0
649,2023-01-01,27.06,Transfer,Web,UK,1781,0
650,2023-12-14,645.49,Online,Web,Germany,1433,0
651,2023-07-09,13.41,POS,Mobile,Canada,1339,0
652,2023-07-10,139.02,Transfer,Mobile,USA,581,0
653,2023-11-08,504.44,Online,Mobile,Canada,1795,1
654,2023-04-27,187.05,Online,Web,UK,17,0
655,2023-05-14,136.75,Online,Web,India,1383,0
656,2023-02-27,271.73,Online,Mobile,USA,647,0
657,2023-02-13,87.2,Online,Web,India,976,0
658,2023-06-22,43.06,Online,Mobile,Germany,1029,0
659,2023-06-09,375.83,POS,Mobile,India,947,0
660,2023-06-22,11.65,Transfer,Web,India,1234,0
661,2023-11-13,329.84,Online,Web,UK,268,0
662,2023-10-30,21.82,Online,Mobile,Canada,1777,0
663,2023-05-29,196.47,Online,Mobile,India,1744,0
664,2023-03-21,129.65,POS,Mobile,UK,77,0
665,2023-08-01,1306.02,Online,Web,UK,1322,0
666,2023-07-22,98.18,POS,Mobile,USA,25,0
667,2023-09-09,630.65,POS,Web,USA,792,0
668,2023-08-17,103.43,Online,Mobile,USA,393,0
669,2023-06-13,228.95,Online,Mobile,India,804,0
670,2023-08-15,206.37,Online,Mobile,Germany,525,0
671,2023-05-27,18.08,Online,Mobile,UK,1639,0
672,2023-01-20,272.02,Online,Web,Canada,1437,0
673,2023-02-16,46.81,Online,Web,USA,1742,0
674,2023-08-21,98.35,POS,Mobile,Germany,1070,0
675,2023-11-01,304.84,POS,Web,Germany,930,0
676,2023-01-14,577.6,Online,Mobile,Canada,462,1
677,2023-05-23,164.11,POS,Mobile,Canada,606,0
678,2023-01-01,146.54,Online,Web,USA,1500,0
679,2023-02-23,140.61,POS,Mobile,USA,803,0
680,2023-09-16,339.18,Online,Web,Germany,67,0
681,2023-05-24,995.71,Online,Mobile,UK,1925,1
682,2023-01-12,200.8,Online,Mobile,Germany,1279,0
683,2023-11-26,95.16,Online,Web,India,1411,0
684,2023-08-12,49.35,POS,Mobile,Canada,924,0
685,2023-09-29,44.33,POS,Mobile,Canada,1152,0
686,2023-12-24,387.8,Online,Mobile,India,1271,0
687,2023-06-05,974.66,Online,Web,Canada,931,0
688,2023-01-08,239.46,Online,Mobile,Germany,1870,0
689,2023-05-02,623.94,POS,Mobile,India,1303,0
690,2023-12-14,86.16,Online,Web,UK,275,0
691,2023-06-13,197.55,Online,Web,UK,725,0
692,2023-03-31,143.36,Online,Mobile,Canada,1341,0
693,2023-05-16,131.56,POS,Web,India,1235,0
694,2023-07-05,200.14,Online,Mobile,India,1471,0
695,2023-11-12,74.31,Online,Mobile,UK,1267,0
696,2023-06-27,204.68,Online,Mobile,India,595,0
697,2023-01-28,223.47,Transfer,Web,Germany,391,0
698,2023-08-08,361.72,POS,Mobile,UK,577,0
699,2023-12-23,262.22,Online,Mobile,USA,1040,0
700,2023-02-10,77.07,Online,Web,Canada,949,0
701,2023-08-16,119.86,Online,Mobile,USA,1784,0
702,2023-07-11,25.65,Online,Web,Canada,1468,0
703,2023-05-25,59.49,Online,Web,Germany,203,0
704,2023-07-20,147.19,POS,Mobile,USA,550,0
705,2023-07-31,21.24,Transfer,Mobile,UK,1528,0
706,2023-08-08,169.08,POS,Web,Germany,773,0
707,2023-08-28,98.95,POS,Web,UK,1954,0
708,2023-02-15,7.08,POS,Mobile,India,923,0
709,2023-02-04,113.99,Online,Mobile,UK,573,0
710,2023-09-10,66.02,Online,Mobile,Canada,1808,0
711,2023-03-23,13.87,Online,Web,USA,447,0
712,2023-09-13,69.45,Online,Mobile,USA,351,0
713,2023-07-16,69.65,Online,Mobile,Germany,32,1
714,2023-10-30,87.72,POS,Mobile,USA,1604,0
715,2023-01-10,91.29,Online,Web,Germany,1004,0
716,2023-11-08,112.34,POS,Mobile,Canada,727,0
717,2023-10-13,19.29,Transfer,Web,India,159,0
718,2023-08-30,1.06,Online,Mobile,Germany,500,0
719,2023-09-08,266.37,Online,Mobile,India,18,1
720,2023-12-31,82.3,Online,Web,Canada,763,0
721,2023-01-05,190.18,Transfer,Mobile,Canada,728,0
722,2023-04-29,73.36,POS,Mobile,USA,1595,0
723,2023-10-16,829.39,Transfer,Web,Canada,1007,0
724,2023-03-06,75.79,POS,Web,USA,1480,0
725,2023-05-26,185.8,Online,Mobile,Canada,1588,0
726,2023-08-12,49.68,Transfer,Mobile,India,664,0
727,2023-08-27,145.88,Online,Mobile,India,1369,0
728,2023-06-26,173.18,POS,Web,UK,293,0
729,2023-09-24,40.38,POS,Web,Germany,1489,0
730,2023-12-07,26.4,POS,Mobile,UK,217,0
731,2023-10-09,726.89,POS,Web,Germany,970,0
732,2023-03-04,447.49,Transfer,Mobile,UK,565,0
733,2023-08-05,215.8,POS,Web,USA,1081,0
734,2023-12-08,394.73,Online,Mobile,India,1938,0
735,2023-11-11,20.09,Online,Web,India,319,0
736,2023-10-10,261.41,Transfer,Web,UK,423,0
737,2023-06-26,67.26,POS,Mobile,Canada,1181,0
738,2023-04-08,155.09,POS,Mobile,UK,828,0
739,2023-04-15,289.48,Online,Web,Germany,186,0
740,2023-04-09,6.81,Online,Web,India,1169,0
741,2023-11-07,237.38,POS,Mobile,India,1799,0
742,2023-01-06,114.14,POS,Mobile,India,137,0
743,2023-07-16,115.85,Online,Mobile,UK,843,0
744,2023-12-17,475.63,Transfer,Mobile,Canada,1445,0
745,2023-05-13,392.85,POS,Web,USA,101,0
746,2023-12-24,11.85,Transfer,Mobile,USA,530,0
747,2023-09-16,192.63,Online,Web,Germany,928,0
748,2023-01-23,114.49,POS,Mobile,USA,1565,0
749,2023-02-22,25.07,POS,Web,Canada,1572,0
750,2023-06-14,380.83,POS,Mobile,Canada,580,0
751,2023-07-21,14.84,POS,Mobile,India,507,0
752,2023-03-24,6.52,POS,Mobile,Canada,925,0
753,2023-05-25,44.01,POS,Web,Germany,1273,0
754,2023-03-26,72.3,Online,Mobile,USA,1656,0
755,2023-03-19,12.56,POS,Web,UK,315,0
756,2023-01-01,205.06,Online,Web,USA,777,0
757,2023-02-20,114.95,POS,Web,USA,442,0
758,2023-06-22,106.27,POS,Mobile,Germany,561,0
759,2023-07-24,31.41,Online,Mobile,Canada,153,0
760,2023-09-17,115.18,POS,Mobile,Germany,1237,0
761,2023-10-15,98.91,Online,Mobile,UK,596,0
762,2023-02-03,96.79,POS,Mobile,UK,1103,0
763,2023-12-14,49.33,Online,Web,UK,1714,0
764,2023-04-05,19.84,Online,Mobile,India,785,0
765,2023-03-13,60.41,POS,Mobile,USA,720,0
766,2023-02-08,220.08,Online,Mobile,USA,600,0
767,2023-06-03,15.14,Transfer,Mobile,Germany,75,0
768,2023-09-07,96.36,Online,Mobile,India,795,0
769,2023-06-11,144.46,POS,Web,Canada,198,0
770,2023-04-28,660.19,POS,Mobile,USA,1357,0
771,2023-09-16,371.36,Online,Mobile,USA,400,0
772,2023-11-02,496.85,Transfer,Web,India,1434,0
773,2023-09-25,342.96,POS,Web,UK,572,0
774,2023-02-23,177.89,POS,Web,UK,1731,0
775,2023-08-24,394.35,Online,Web,USA,850,0
776,2023-08-10,166.6,Online,Web,USA,1602,0
777,2023-09-08,88.55,POS,Mobile,India,1504,0
778,2023-11-09,93.15,Online,Web,UK,1768,0
779,2023-04-22,166.69,Transfer,Mobile,India,6,0
780,2023-09-12,331.56,Online,Mobile,UK,220,0
781,2023-10-30,28.69,Transfer,Web,UK,957,0
782,2023-07-26,8.01,Transfer,Web,USA,1709,0
783,2023-08-17,311.72,Online,Mobile,UK,39,1
784,2023-12-07,208.59,Online,Mobile,USA,1789,0
785,2023-03-07,344.42,Online,Web,India,82,0
786,2023-03-16,751.66,Online,Mobile,India,1046,1
787,2023-04-13,57.91,Online,Mobile,India,67,1
788,2023-07-11,43.21,Online,Web,Germany,153,0
789,2023-09-09,83.4,Online,Mobile,Canada,964,0
790,2023-08-14,420.69,Online,Mobile,Canada,1862,0
791,2023-10-21,2.81,Online,Web,India,593,0
792,2023-11-02,2.12,Transfer,Mobile,India,981,0
793,2023-04-08,48.87,Online,Web,Germany,508,0
794,2023-12-04,94.29,Transfer,Mobile,USA,1158,0
795,2023-10-13,72.01,Transfer,Mobile,UK,1064,0
796,2023-12-01,348.5,Online,Mobile,USA,849,0
797,2023-12-13,234.06,Online,Mobile,Germany,488,0
798,2023-11-04,363.83,Online,Mobile,India,482,0
799,2023-09-06,96.82,Online,Web,India,1132,0
800,2023-06-15,181.17,Online,Mobile,UK,545,0
801,2023-12-01,144.91,Online,Mobile,UK,1419,0
802,2023-01-30,128.77,POS,Mobile,India,1333,0
803,2023-09-04,67.96,POS,Web,India,1240,0
804,2023-04-16,247.04,Online,Web,Canada,1830,0
805,2023-02-20,148.48,POS,Mobile,USA,240,0
806,2023-03-22,16.37,Online,Web,Canada,586,0
807,2023-05-13,0.1,Online,Web,USA,1796,0
808,2023-10-12,4.11,Online,Web,Germany,1650,0
809,2023-05-18,15.8,Online,Web,India,1944,0
810,2023-07-03,92.71,POS,Web,Germany,688,0
811,2023-11-26,72.96,Online,Web,Germany,1404,0
812,2023-09-30,34.07,POS,Mobile,India,919,0
813,2023-12-06,144.91,Transfer,Mobile,USA,796,0
814,2023-03-10,702.52,Online,Mobile,UK,1065,1
815,2023-02-03,35.04,POS,Web,UK,472,0
816,2023-09-19,57.69,POS,Web,India,567,0
817,2023-02-22,124.02,Online,Web,Germany,1020,0
818,2023-07-24,204.8,Online,Mobile,Germany,16,1
819,2023-05-06,183.38,Transfer,Mobile,USA,139,0
820,2023-08-23,147.29,POS,Mobile,India,1438,0
821,2023-02-12,267.32,POS,Web,Canada,29,0
822,2023-08-28,374.09,Transfer,Web,Canada,478,0
823,2023-04-21,1375.04,Online,Web,Canada,447,0
824,2023-09-06,125.29,Online,Mobile,UK,694,0
825,2023-05-31,1057.94,Online,Web,Canada,1567,0
826,2023-07-02,262.24,Online,Mobile,India,1532,0
827,2023-12-02,214.2,Transfer,Web,Germany,11,0
828,2023-04-05,204.15,POS,Web,UK,1653,0
829,2023-01-08,483.25,POS,Web,Germany,1861,0
830,2023-12-26,591.05,Transfer,Mobile,USA,1910,0
831,2023-07-03,39.32,POS,Mobile,USA,675,0
832,2023-10-08,136.02,Online,Web,Germany,1049,0
833,2023-07-14,567.57,Online,Web,India,178,0
834,2023-12-18,96.29,POS,Mobile,USA,508,0
835,2023-07-14,52.97,Transfer,Web,UK,923,0
836,2023-06-04,21.66,Online,Mobile,India,183,0
837,2023-04-03,181.87,POS,Web,USA,611,0
838,2023-06-09,240.98,Online,Mobile,UK,1885,0
839,2023-03-02,43.52,Online,Mobile,USA,512,0
840,2023-05-02,223.95,Online,Web,USA,899,0
841,2023-02-20,459.76,POS,Mobile,USA,1984,0
842,2023-10-04,55.83,Online,Mobile,Canada,1909,0
843,2023-01-05,26.02,Transfer,Mobile,USA,1840,0
844,2023-04-02,360.88,Transfer,Mobile,UK,1919,0
845,2023-06-19,496.45,Online,Mobile,India,886,0
846,2023-11-13,48.38,POS,Web,USA,986,0
847,2023-01-22,255.58,POS,Mobile,Germany,669,0
848,2023-11-22,178.77,Online,Mobile,India,1938,0
849,2023-01-01,54.68,POS,Mobile,UK,1398,0
850,2023-05-13,347.07,Transfer,Web,India,1678,0
851,2023-08-21,127.14,POS,Web,UK,330,0
852,2023-01-12,241.02,POS,Mobile,Canada,1008,0
853,2023-12-12,71.74,Online,Mobile,USA,1556,0
854,2023-02-15,338.33,POS,Mobile,India,1827,0
855,2023-02-03,61.38,Transfer,Mobile,UK,229,0
856,2023-03-19,90.76,Online,Web,India,947,0
857,2023-08-06,99.34,POS,Web,Germany,732,0
858,2023-10-28,46.24,POS,Mobile,India,436,0
859,2023-03-14,414.88,Online,Mobile,Germany,500,0
860,2023-10-09,24.09,Online,Web,USA,1522,0
861,2023-09-06,165.62,Online,Web,UK,1414,0
862,2023-02-16,336.56,Online,Web,Germany,396,0
863,2023-05-01,173.93,Online,Web,USA,518,0
864,2023-08-02,79.17,Online,Web,USA,1010,0
865,2023-08-27,304.06,Online,Web,India,268,0
866,2023-02-25,138.3,POS,Mobile,UK,655,0
867,2023-12-16,35.59,POS,Mobile,UK,960,0
868,2023-04-17,76.21,Transfer,Mobile,UK,1957,0
869,2023-11-15,179.27,POS,Web,USA,313,0
870,2023-02-17,215.04,POS,Mobile,UK,646,0
871,2023-03-02,158.87,Online,Web,USA,1720,0
872,2023-12-03,63.49,POS,Mobile,UK,293,0
873,2023-01-26,180.16,POS,Web,USA,1167,0
874,2023-10-19,80.83,POS,Mobile,UK,1257,0
875,2023-09-14,50.96,Online,Web,UK,213,0
876,2023-01-08,582.02,Transfer,Mobile,Canada,1824,0
877,2023-04-23,75.63,POS,Mobile,UK,1649,0
878,2023-12-21,81.78,Online,Mobile,Canada,119,0
879,2023-09-10,454.17,POS,Mobile,India,1111,0
880,2023-06-29,30.79,Online,Mobile,India,1680,0
881,2023-07-26,175.7,Transfer,Mobile,Germany,697,0
882,2023-10-30,306.23,POS,Mobile,UK,429,0
883,2023-05-07,63.95,Online,Mobile,UK,685,0
884,2023-02-25,371.68,Transfer,Web,India,499,0
885,2023-08-02,293.63,Online,Mobile,UK,1348,0
886,2023-01-14,133.14,POS,Web,USA,1900,0
887,2023-01-28,25.28,Online,Web,UK,1098,0
888,2023-03-19,702.03,POS,Mobile,India,1719,0
889,2023-08-04,195.76,POS,Web,India,830,0
890,2023-12-31,145.59,Transfer,Mobile,India,1241,0
891,2023-06-03,433.35,Online,Mobile,USA,223,0
892,2023-01-14,109.41,POS,Mobile,USA,478,0
893,2023-07-06,165.86,Online,Mobile,Germany,68,1
894,2023-11-08,390.97,POS,Mobile,Germany,1921,0
895,2023-01-07,99.84,POS,Mobile,India,1249,0
896,2023-01-03,296.03,Transfer,Web,USA,1504,0
897,2023-04-21,59.18,POS,Mobile,USA,1190,0
898,2023-08-26,242.38,POS,Mobile,India,999,0
899,2023-12-29,142.85,Online,Web,Canada,1532,0
900,2023-08-27,36.04,POS,Mobile,Germany,441,0
901,2023-10-01,29.24,Transfer,Web,Canada,1012,0
902,2023-10-21,122.38,POS,Web,USA,1212,0
903,2023-08-15,248.16,Transfer,Mobile,Germany,1344,0
904,2023-01-15,184.91,Online,Mobile,Germany,1273,0
905,2023-07-11,385.83,Transfer,Mobile,India,465,0
906,2023-04-29,98.75,Transfer,Mobile,UK,937,0
907,2023-01-28,371.12,POS,Mobile,USA,613,0
908,2023-07-21,7.55,POS,Mobile,USA,503,0
909,2023-02-08,91.08,Online,Web,Canada,1514,0
910,2023-09-30,15.16,Transfer,Mobile,UK,1242,0
911,2023-08-19,503.27,Online,Web,Canada,1169,0
912,2023-03-27,128.99,Online,Mobile,USA,441,0
913,2023-05-06,76.01,POS,Web,India,1605,0
914,2023-10-27,135.65,Online,Mobile,USA,1703,0
915,2023-01-25,152.22,POS,Mobile,Canada,1166,0
916,2023-05-25,374.46,Online,Web,Germany,1962,0
917,2023-01-13,156.36,Online,Mobile,Germany,1321,0
918,2023-07-31,112.91,POS,Mobile,Canada,946,0
919,2023-01-25,650.66,Online,Mobile,USA,1255,1
920,2023-03-09,691.92,POS,Web,Germany,576,0
921,2023-03-08,7.83,Online,Mobile,USA,1708,0
922,2023-08-21,245.41,Transfer,Web,Canada,1548,0
923,2023-04-19,92.97,Transfer,Mobile,UK,889,0
924,2023-05-26,224.91,Online,Web,Canada,1565,0
925,2023-04-21,202.63,Transfer,Mobile,USA,58,0
926,2023-08-16,80.13,Transfer,Web,India,906,0
927,2023-04-21,863.38,Online,Web,India,362,0
928,2023-02-03,88.36,Online,Mobile,Germany,1777,0
929,2023-04-21,199.92,Transfer,Mobile,Germany,914,0
930,2023-09-21,335.74,POS,Mobile,Germany,608,0
931,2023-08-24,31.44,Online,Mobile,Germany,401,0
932,2023-03-24,71.5,Transfer,Mobile,USA,1019,0
933,2023-02-11,44.37,Transfer,Mobile,USA,405,0
934,2023-04-11,304.49,Online,Mobile,UK,1942,0
935,2023-01-06,323.1,Online,Mobile,Canada,953,0
936,2023-06-29,59.13,Online,Web,Canada,525,0
937,2023-10-09,0.83,Online,Mobile,Canada,1931,0
938,2023-11-16,110.1,Online,Mobile,India,1403,0
939,2023-08-14,232.4,Online,Mobile,UK,299,0
940,2023-11-11,194.84,Online,Mobile,USA,1135,0
941,2023-12-31,118.01,Online,Mobile,UK,26,1
942,2023-08-17,71.89,Transfer,Web,India,123,0
943,2023-10-16,128.64,Transfer,Web,Canada,920,0
944,2023-05-30,3.04,POS,Web,Germany,236,0
945,2023-10-04,15.35,POS,Web,USA,1581,0
946,2023-07-17,35.51,Online,Mobile,Germany,608,0
947,2023-03-11,196.38,POS,Mobile,India,510,0
948,2023-04-22,49.38,POS,Web,USA,1190,0
949,2023-01-04,110.11,Transfer,Web,UK,901,0
950,2023-12-16,194.26,POS,Mobile,Germany,1520,0
951,2023-11-27,355.07,POS,Mobile,India,464,0
952,2023-11-14,159.55,Online,Mobile,UK,142,0
953,2023-12-16,38.99,POS,Mobile,USA,1943,0
954,2023-04-05,606.23,Online,Web,USA,1531,0
955,2023-06-01,18.87,Transfer,Mobile,UK,1894,0
956,2023-11-07,91.49,Online,Mobile,Canada,949,0
957,2023-05-17,508.48,Online,Mobile,Germany,1478,1
958,2023-09-04,184.43,Transfer,Web,USA,42,0
959,2023-08-31,217.33,Transfer,Web,USA,951,0
960,2023-01-31,71.82,POS,Mobile,Germany,55,0
961,2023-02-09,16.36,POS,Mobile,India,1542,0
962,2023-08-17,91.07,Online,Mobile,Canada,1538,0
963,2023-02-05,102.89,POS,Mobile,Germany,1647,0
964,2023-08-11,63.02,Online,Mobile,Germany,1699,0
965,2023-01-06,48.54,Transfer,Web,Germany,1564,0
966,2023-11-18,87.86,POS,Mobile,Germany,585,0
967,2023-08-08,204.01,POS,Web,Germany,1618,0
968,2023-03-16,595.32,Online,Web,USA,1106,0
969,2023-01-04,243.33,POS,Mobile,Germany,919,0
970,2023-12-01,302.47,Online,Mobile,USA,1011,0
971,2023-05-14,73.08,Transfer,Web,UK,88,0
972,2023-04-28,22.12,POS,Mobile,Germany,1087,0
973,2023-04-04,68.92,Online,Web,Canada,161,0
974,2023-03-03,103.05,POS,Mobile,Germany,202,0
975,2023-07-13,234.16,POS,Mobile,Germany,1331,0
976,2023-12-01,560.56,Transfer,Web,Canada,1237,0
977,2023-07-22,331.4,POS,Web,UK,530,0
978,2023-01-26,61.96,POS,Web,Germany,779,0
979,2023-06-22,343.29,POS,Web,USA,1545,0
980,2023-10-27,106.12,POS,Web,Canada,63,0
981,2023-05-13,38.58,Online,Web,Canada,315,0
982,2023-11-22,123.7,Online,Mobile,Germany,546,0
983,2023-04-28,165.67,Online,Mobile,Canada,1010,0
984,2023-11-20,288.28,Online,Mobile,Germany,951,0
985,2023-10-02,86.12,Online,Mobile,USA,1544,0
