transaction_id,transaction_date,amount,transaction_type,device_type,location,account_age_days,is_fraud,hours,day_of_week,month,amount_bucket,account_age_group
319,2023-10-04,258.27,POS,Web,UK,1397,0,0,Wednesday,October,Medium,old
320,2023-10-13,133.47,Transfer,Mobile,UK,1789,0,0,Friday,October,Medium,old
321,2023-04-07,126.89,Online,Mobile,UK,155,0,0,Friday,April,Medium,Young
322,2023-10-11,428.62,Online,Mobile,India,18,1,0,Wednesday,October,Medium,New
323,2023-11-13,409.99,Transfer,Web,UK,1179,0,0,Monday,November,Medium,old
324,2023-10-31,309.85,Online,Mobile,India,1074,0,0,Tuesday,October,Medium,old
325,2023-05-27,244.08,Online,Mobile,USA,724,0,0,Saturday,May,Medium,Mature
326,2023-01-04,226.87,POS,Mobile,Canada,1291,0,0,Wednesday,January,Medium,old
327,2023-02-04,11.56,Online,Mobile,India,1541,0,0,Saturday,February,Low,old
328,2023-07-11,276.89,Online,Mobile,UK,1657,0,0,Tuesday,July,Medium,old
329,2023-02-18,203.28,Online,Mobile,India,544,0,0,Saturday,February,Medium,Mature
330,2023-01-17,72.03,Online,Mobile,UK,1284,0,0,Tuesday,January,Low,old
331,2023-06-21,343.07,POS,Web,UK,514,0,0,Wednesday,June,Medium,Mature
332,2023-08-08,357.29,POS,Mobile,USA,111,0,0,Tuesday,August,Medium,Young
333,2023-06-07,538.21,Online,Web,Canada,1373,0,0,Wednesday,June,High,old
334,2023-02-15,108.38,Transfer,Mobile,India,785,0,0,Wednesday,February,Medium,Mature
335,2023-01-06,160.26,Transfer,Mobile,UK,657,0,0,Friday,January,Medium,Mature
336,2023-04-09,472.79,Online,Mobile,UK,1199,0,0,Sunday,April,Medium,old
337,2023-08-21,76.19,Online,Mobile,USA,1875,0,0,Monday,August,Low,old
338,2023-02-06,318.56,POS,Web,India,1689,0,0,Monday,February,Medium,old
339,2023-10-07,964.83,Online,Mobile,India,1298,1,0,Saturday,October,High,old
340,2023-12-15,211.07,Transfer,Web,UK,215,0,0,Friday,December,Medium,Young
341,2023-10-29,823.37,Online,Mobile,India,1127,1,0,Sunday,October,High,old
342,2023-06-30,145.06,POS,Mobile,UK,866,0,0,Friday,June,Medium,Mature
343,2023-04-05,33.22,POS,Web,UK,1729,0,0,Wednesday,April,Low,old
344,2023-04-09,38.62,Online,Web,Canada,712,0,0,Sunday,April,Low,Mature
345,2023-07-07,262.89,POS,Mobile,USA,1121,0,0,Friday,July,Medium,old
346,2023-04-26,0.18,Online,Web,Canada,1360,0,0,Wednesday,April,Low,old
347,2023-07-10,216.88,POS,Mobile,Canada,1506,0,0,Monday,July,Medium,old
348,2023-09-10,32.8,Online,Web,USA,605,0,0,Sunday,September,Low,Mature
349,2023-06-10,831.69,Transfer,Web,USA,1942,0,0,Saturday,June,High,old
350,2023-09-13,35.62,Online,Web,Canada,1782,0,0,Wednesday,September,Low,old
351,2023-11-19,160.8,Online,Mobile,UK,540,0,0,Sunday,November,Medium,Mature
352,2023-05-08,221.4,Online,Mobile,India,1305,0,0,Monday,May,Medium,old
353,2023-01-18,342.4,Transfer,Mobile,India,1617,0,0,Wednesday,January,Medium,old
354,2023-10-08,122.96,Online,Mobile,USA,624,0,0,Sunday,October,Medium,Mature
355,2023-08-11,543.01,Online,Web,Germany,1335,0,0,Friday,August,High,old
356,2023-02-23,130.88,Online,Web,India,1387,0,0,Thursday,February,Medium,old
357,2023-02-27,58.09,Transfer,Mobile,Germany,1003,0,0,Monday,February,Low,old
358,2023-11-19,179.81,Transfer,Mobile,India,1985,0,0,Sunday,November,Medium,old
359,2023-12-26,214.59,POS,Mobile,USA,594,0,0,Tuesday,December,Medium,Mature
360,2023-06-23,141.61,Online,Web,USA,949,0,0,Friday,June,Medium,Mature
361,2023-10-07,264.24,Online,Web,India,1388,0,0,Saturday,October,Medium,old
362,2023-04-24,109.18,Transfer,Web,USA,1137,0,0,Monday,April,Medium,old
363,2023-10-15,0.87,Online,Mobile,UK,1135,0,0,Sunday,October,Low,old
364,2023-12-08,61.45,Online,Mobile,UK,84,1,0,Friday,December,Low,New
365,2023-05-31,583.4,Online,Mobile,Canada,610,1,0,Wednesday,May,High,Mature
366,2023-05-07,288.13,Online,Mobile,UK,790,0,0,Sunday,May,Medium,Mature
367,2023-06-04,42.03,Transfer,Mobile,Canada,672,0,0,Sunday,June,Low,Mature
368,2023-09-30,13.8,Online,Web,USA,1339,0,0,Saturday,September,Low,old
369,2023-04-14,86.4,Transfer,Mobile,Germany,115,0,0,Friday,April,Low,Young
370,2023-10-26,361.95,POS,Mobile,India,1955,0,0,Thursday,October,Medium,old
371,2023-09-03,22.41,Online,Web,Canada,1768,0,0,Sunday,September,Low,old
372,2023-06-25,156.77,Transfer,Web,Canada,520,0,0,Sunday,June,Medium,Mature
373,2023-02-08,64.32,Online,Web,India,1989,0,0,Wednesday,February,Low,old
374,2023-06-19,259.11,POS,Web,India,1958,0,0,Monday,June,Medium,old
375,2023-09-04,0.08,Online,Web,USA,47,0,0,Monday,September,Low,New
376,2023-01-26,64.92,Transfer,Mobile,India,752,0,0,Thursday,January,Low,Mature
377,2023-12-21,227.42,Transfer,Mobile,Canada,1879,0,0,Thursday,December,Medium,old
378,2023-11-02,158.26,POS,Web,UK,1746,0,0,Thursday,November,Medium,old
379,2023-01-13,301.8,POS,Web,USA,862,0,0,Friday,January,Medium,Mature
380,2023-11-12,34.32,Online,Web,Germany,1915,0,0,Sunday,November,Low,old
381,2023-11-09,151.42,Online,Mobile,USA,1425,0,0,Thursday,November,Medium,old
382,2023-02-05,43.57,Online,Mobile,Canada,1164,0,0,Sunday,February,Low,old
383,2023-06-22,203.9,POS,Web,USA,1612,0,0,Thursday,June,Medium,old
384,2023-01-20,28.16,Online,Web,USA,1965,0,0,Friday,January,Low,old
385,2023-11-17,32.2,Online,Mobile,India,65,1,0,Friday,November,Low,New
386,2023-09-21,79.56,Transfer,Web,UK,1570,0,0,Thursday,September,Low,old
387,2023-05-22,102.8,Transfer,Web,UK,169,0,0,Monday,May,Medium,Young
388,2023-05-23,138.05,Online,Mobile,Germany,730,0,0,Tuesday,May,Medium,Mature
389,2023-04-02,173.84,POS,Mobile,Germany,604,0,0,Sunday,April,Medium,Mature
390,2023-12-20,126.53,Online,Web,Canada,928,0,0,Wednesday,December,Medium,Mature
391,2023-11-18,9.34,POS,Web,Germany,829,0,0,Saturday,November,Low,Mature
392,2023-10-15,84.15,POS,Mobile,India,694,0,0,Sunday,October,Low,Mature
393,2023-08-03,12.67,Transfer,Mobile,Germany,133,0,0,Thursday,August,Low,Young
394,2023-12-08,25.13,Online,Mobile,India,1184,0,0,Friday,December,Low,old
395,2023-02-20,19.48,Online,Mobile,Germany,506,0,0,Monday,February,Low,Mature
396,2023-06-02,34.42,Online,Web,India,1915,0,0,Friday,June,Low,old
397,2023-07-05,335.24,POS,Mobile,USA,418,0,0,Wednesday,July,Medium,Mature
398,2023-03-04,197.54,Online,Web,Canada,1086,0,0,Saturday,March,Medium,old
399,2023-07-09,141.36,Online,Web,Germany,130,0,0,Sunday,July,Medium,Young
400,2023-05-05,263.55,Online,Web,Germany,1944,0,0,Friday,May,Medium,old
401,2023-05-30,649.99,Online,Mobile,UK,554,1,0,Tuesday,May,High,Mature
402,2023-11-10,108.15,Transfer,Mobile,USA,134,0,0,Friday,November,Medium,Young
403,2023-02-27,91.59,Online,Web,Canada,1739,0,0,Monday,February,Low,old
404,2023-12-08,761.29,Online,Mobile,UK,112,1,0,Friday,December,High,Young
405,2023-11-01,295.1,Online,Web,Germany,855,0,0,Wednesday,November,Medium,Mature
406,2023-06-29,300.22,Online,Web,Germany,53,0,0,Thursday,June,Medium,New
407,2023-06-19,183.23,POS,Web,USA,341,0,0,Monday,June,Medium,Young
408,2023-11-22,141.45,POS,Mobile,India,1379,0,0,Wednesday,November,Medium,old
409,2023-09-28,159.96,Online,Web,USA,280,0,0,Thursday,September,Medium,Young
410,2023-02-23,211.16,Transfer,Web,India,1941,0,0,Thursday,February,Medium,old
411,2023-04-11,94.59,Online,Mobile,India,1270,0,0,Tuesday,April,Low,old
412,2023-09-21,304.92,Transfer,Mobile,UK,1650,0,0,Thursday,September,Medium,old
413,2023-02-22,479.87,Online,Mobile,Canada,153,0,0,Wednesday,February,Medium,Young
414,2023-03-01,169.39,POS,Web,UK,709,0,0,Wednesday,March,Medium,Mature
415,2023-04-18,96.08,POS,Mobile,UK,883,0,0,Tuesday,April,Low,Mature
416,2023-01-05,237.88,Online,Mobile,Canada,633,0,0,Thursday,January,Medium,Mature
417,2023-04-13,40.22,POS,Web,India,1260,0,0,Thursday,April,Low,old
418,2023-07-15,692.02,Transfer,Mobile,Germany,1281,0,0,Saturday,July,High,old
419,2023-09-19,214.58,POS,Mobile,UK,221,0,0,Tuesday,September,Medium,Young
420,2023-12-31,13.99,Transfer,Web,India,652,0,0,Sunday,December,Low,Mature
421,2023-12-16,150.9,Online,Mobile,India,711,0,0,Saturday,December,Medium,Mature
422,2023-02-16,277.53,Online,Mobile,India,704,0,0,Thursday,February,Medium,Mature
423,2023-12-21,65.1,Online,Web,USA,839,0,0,Thursday,December,Low,Mature
424,2023-11-07,10.47,POS,Web,UK,82,0,0,Tuesday,November,Low,New
425,2023-11-04,134.34,Online,Web,India,1106,0,0,Saturday,November,Medium,old
426,2023-05-24,358.7,Online,Web,Canada,611,0,0,Wednesday,May,Medium,Mature
427,2023-09-26,57.95,POS,Web,Canada,1542,0,0,Tuesday,September,Low,old
428,2023-05-04,252.47,POS,Web,Germany,953,0,0,Thursday,May,Medium,Mature
429,2023-04-16,104.78,Online,Mobile,USA,1320,0,0,Sunday,April,Medium,old
430,2023-06-07,12.3,POS,Mobile,Germany,1472,0,0,Wednesday,June,Low,old
431,2023-05-27,72.47,Online,Mobile,UK,1162,0,0,Saturday,May,Low,old
432,2023-05-25,75.35,Online,Mobile,Canada,864,0,0,Thursday,May,Low,Mature
433,2023-04-30,470.07,Online,Mobile,UK,1237,0,0,Sunday,April,Medium,old
434,2023-11-15,800.7,Online,Mobile,USA,1217,1,0,Wednesday,November,High,old
435,2023-10-02,47.09,Online,Mobile,India,1839,0,0,Monday,October,Low,old
436,2023-04-02,112.6,POS,Mobile,Canada,708,0,0,Sunday,April,Medium,Mature
437,2023-02-27,751.89,Online,Web,USA,931,0,0,Monday,February,High,Mature
438,2023-12-12,104.6,Online,Mobile,Germany,1586,0,0,Tuesday,December,Medium,old
439,2023-08-17,85.9,POS,Web,India,1305,0,0,Thursday,August,Low,old
440,2023-04-27,23.28,Transfer,Mobile,India,196,0,0,Thursday,April,Low,Young
441,2023-11-14,279.9,Online,Mobile,Canada,709,0,0,Tuesday,November,Medium,Mature
442,2023-10-06,118.48,POS,Mobile,UK,1990,0,0,Friday,October,Medium,old
443,2023-05-07,203.59,POS,Mobile,USA,581,0,0,Sunday,May,Medium,Mature
444,2023-05-09,142.61,POS,Mobile,Canada,805,0,0,Tuesday,May,Medium,Mature
445,2023-02-27,38.36,Online,Web,USA,1755,0,0,Monday,February,Low,old
446,2023-05-02,38.81,Online,Web,Canada,1567,0,0,Tuesday,May,Low,old
447,2023-01-01,561.87,Online,Mobile,India,413,1,0,Sunday,January,High,Mature
448,2023-08-27,440.58,Online,Mobile,Germany,1326,0,0,Sunday,August,Medium,old
449,2023-10-17,188.65,Online,Web,UK,1082,0,0,Tuesday,October,Medium,old
450,2023-04-06,0.25,POS,Mobile,Germany,1572,0,0,Thursday,April,Low,old
451,2023-05-06,113.58,POS,Mobile,USA,1666,0,0,Saturday,May,Medium,old
452,2023-04-28,151.19,Online,Mobile,Germany,727,0,0,Friday,April,Medium,Mature
453,2023-02-17,119.36,Online,Mobile,Canada,1769,0,0,Friday,February,Medium,old
454,2023-03-30,519.26,POS,Web,Germany,1592,0,0,Thursday,March,High,old
455,2023-08-25,8.34,Online,Mobile,India,1583,0,0,Friday,August,Low,old
456,2023-09-29,212.8,POS,Mobile,UK,570,0,0,Friday,September,Medium,Mature
457,2023-07-08,75.33,Online,Mobile,Germany,1573,0,0,Saturday,July,Low,old
458,2023-07-11,163.96,Transfer,Mobile,Canada,804,0,0,Tuesday,July,Medium,Mature
459,2023-03-10,213.37,POS,Mobile,Canada,1990,0,0,Friday,March,Medium,old
460,2023-10-05,116.26,Online,Mobile,Germany,748,0,0,Thursday,October,Medium,Mature
461,2023-12-15,32.12,Transfer,Mobile,India,988,0,0,Friday,December,Low,Mature
462,2023-09-04,146.39,Transfer,Mobile,India,323,0,0,Monday,September,Medium,Young
463,2023-03-17,540.48,Online,Web,Canada,227,0,0,Friday,March,High,Young
464,2023-06-03,153.52,Online,Mobile,Canada,1105,0,0,Saturday,June,Medium,old
465,2023-05-24,26.24,POS,Mobile,Germany,1196,0,0,Wednesday,May,Low,old
466,2023-03-27,347.64,Transfer,Web,USA,1914,0,0,Monday,March,Medium,old
467,2023-07-04,50.14,POS,Mobile,Canada,1999,0,0,Tuesday,July,Low,old
468,2023-10-12,92.48,Online,Web,Germany,1107,0,0,Thursday,October,Low,old
469,2023-08-08,111.99,POS,Web,UK,524,0,0,Tuesday,August,Medium,Mature
470,2023-03-10,83.01,Online,Web,USA,754,0,0,Friday,March,Low,Mature
471,2023-02-16,103.65,Online,Mobile,India,794,0,0,Thursday,February,Medium,Mature
472,2023-04-04,317.42,Online,Mobile,Germany,1843,0,0,Tuesday,April,Medium,old
473,2023-08-26,50.56,Online,Mobile,Germany,300,0,0,Saturday,August,Low,Young
474,2023-07-23,127.13,Online,Mobile,Germany,689,0,0,Sunday,July,Medium,Mature
475,2023-08-06,4.04,POS,Mobile,Canada,1838,0,0,Sunday,August,Low,old
476,2023-12-07,141.72,Transfer,Mobile,Canada,611,0,0,Thursday,December,Medium,Mature
477,2023-02-08,23.69,Transfer,Web,USA,369,0,0,Wednesday,February,Low,Mature
478,2023-04-10,66.32,POS,Web,Germany,1156,0,0,Monday,April,Low,old
479,2023-10-16,78.57,Online,Mobile,UK,696,0,0,Monday,October,Low,Mature
480,2023-09-11,17.19,Online,Mobile,UK,378,0,0,Monday,September,Low,Mature
481,2023-08-10,89.43,POS,Web,India,609,0,0,Thursday,August,Low,Mature
482,2023-12-23,137.85,Online,Mobile,Germany,1031,0,0,Saturday,December,Medium,old
483,2023-01-23,112.81,POS,Mobile,UK,885,0,0,Monday,January,Medium,Mature
484,2023-09-07,65.82,POS,Mobile,India,121,0,0,Thursday,September,Low,Young
485,2023-01-10,69.87,POS,Web,USA,848,0,0,Tuesday,January,Low,Mature
486,2023-09-03,200.8,Online,Mobile,Germany,1447,0,0,Sunday,September,Medium,old
487,2023-11-21,253.45,Transfer,Web,Germany,1850,0,0,Tuesday,November,Medium,old
488,2023-04-10,171.85,Online,Web,Canada,1829,0,0,Monday,April,Medium,old
489,2023-10-17,747.51,Transfer,Mobile,USA,375,0,0,Tuesday,October,High,Mature
490,2023-06-29,579.63,POS,Mobile,Germany,1519,0,0,Thursday,June,High,old
491,2023-08-11,20.73,Transfer,Mobile,USA,173,0,0,Friday,August,Low,Young
492,2023-09-07,60.59,Online,Mobile,UK,1032,0,0,Thursday,September,Low,old
493,2023-05-27,405.59,Transfer,Mobile,UK,89,0,0,Saturday,May,Medium,New
494,2023-04-06,6.02,Online,Web,UK,1855,0,0,Thursday,April,Low,old
495,2023-09-14,179.39,Transfer,Web,India,722,0,0,Thursday,September,Medium,Mature
496,2023-11-21,618.01,Online,Mobile,India,740,1,0,Tuesday,November,High,Mature
497,2023-01-04,227.09,Transfer,Web,UK,975,0,0,Wednesday,January,Medium,Mature
498,2023-01-16,19.29,Online,Mobile,Canada,708,0,0,Monday,January,Low,Mature
499,2023-10-07,275.52,POS,Web,UK,1530,0,0,Saturday,October,Medium,old
500,2023-12-02,94.48,POS,Web,Canada,1188,0,0,Saturday,December,Low,old
501,2023-09-04,509.02,Online,Web,UK,754,0,0,Monday,September,High,Mature
502,2023-09-15,67.46,Transfer,Web,UK,1492,0,0,Friday,September,Low,old
503,2023-06-09,128.2,POS,Web,India,173,0,0,Friday,June,Medium,Young
504,2023-12-06,274.56,Online,Mobile,UK,351,0,0,Wednesday,December,Medium,Young
505,2023-06-01,59.56,Transfer,Mobile,USA,1937,0,0,Thursday,June,Low,old
506,2023-06-27,40.13,Online,Mobile,UK,1445,0,0,Tuesday,June,Low,old
507,2023-06-12,0.54,POS,Web,UK,305,0,0,Monday,June,Low,Young
508,2023-02-02,133.87,POS,Mobile,USA,503,0,0,Thursday,February,Medium,Mature
509,2023-06-28,527.94,Online,Mobile,India,1110,1,0,Wednesday,June,High,old
510,2023-04-11,66.11,Online,Web,Canada,1548,0,0,Tuesday,April,Low,old
511,2023-09-25,8.87,POS,Mobile,UK,1,0,0,Monday,September,Low,New
512,2023-11-19,193.74,Online,Web,India,1630,0,0,Sunday,November,Medium,old
513,2023-03-06,11.56,Online,Mobile,UK,389,0,0,Monday,March,Low,Mature
514,2023-06-17,141.41,POS,Mobile,Canada,716,0,0,Saturday,June,Medium,Mature
515,2023-11-26,96.1,Online,Web,Canada,1932,0,0,Sunday,November,Low,old
516,2023-02-12,129.03,POS,Web,UK,1476,0,0,Sunday,February,Medium,old
517,2023-02-13,35.5,Transfer,Mobile,Germany,1602,0,0,Monday,February,Low,old
518,2023-10-12,18.91,Online,Mobile,Canada,151,0,0,Thursday,October,Low,Young
519,2023-01-12,276.45,POS,Mobile,India,646,0,0,Thursday,January,Medium,Mature
520,2023-04-05,56.38,POS,Web,Canada,1388,0,0,Wednesday,April,Low,old
521,2023-10-29,322.31,Online,Mobile,UK,1119,0,0,Sunday,October,Medium,old
522,2023-09-10,284.13,POS,Mobile,India,127,0,0,Sunday,September,Medium,Young
523,2023-08-30,44.22,POS,Web,UK,1334,0,0,Wednesday,August,Low,old
524,2023-02-04,477.83,POS,Mobile,UK,608,0,0,Saturday,February,Medium,Mature
525,2023-08-03,35.18,POS,Mobile,Canada,1561,0,0,Thursday,August,Low,old
526,2023-12-03,319.05,Online,Mobile,UK,1852,0,0,Sunday,December,Medium,old
527,2023-03-31,109.13,Online,Mobile,USA,584,0,0,Friday,March,Medium,Mature
528,2023-09-21,40.43,Transfer,Mobile,Germany,1307,0,0,Thursday,September,Low,old
529,2023-04-03,556.48,POS,Web,India,1714,0,0,Monday,April,High,old
530,2023-03-31,660.76,Online,Mobile,Germany,526,1,0,Friday,March,High,Mature
531,2023-04-25,143.23,POS,Mobile,UK,344,0,0,Tuesday,April,Medium,Young
532,2023-04-15,126.66,POS,Web,India,915,0,0,Saturday,April,Medium,Mature
533,2023-07-15,462.21,Online,Mobile,Canada,862,0,0,Saturday,July,Medium,Mature
534,2023-11-10,181.34,POS,Mobile,UK,784,0,0,Friday,November,Medium,Mature
535,2023-04-24,61.86,Online,Web,Germany,969,0,0,Monday,April,Low,Mature
536,2023-03-16,110.75,POS,Mobile,USA,1290,0,0,Thursday,March,Medium,old
537,2023-08-05,361.56,POS,Mobile,India,1551,0,0,Saturday,August,Medium,old
538,2023-10-04,392.6,POS,Web,Canada,1967,0,0,Wednesday,October,Medium,old
539,2023-09-06,560.21,Transfer,Web,Germany,548,0,0,Wednesday,September,High,Mature
540,2023-06-13,68.01,Online,Web,USA,350,0,0,Tuesday,June,Low,Young
541,2023-12-23,227.86,Online,Mobile,Germany,201,0,0,Saturday,December,Medium,Young
542,2023-07-11,14.17,Transfer,Web,Germany,111,0,0,Tuesday,July,Low,Young
543,2023-08-15,258.85,POS,Mobile,UK,819,0,0,Tuesday,August,Medium,Mature
544,2023-06-26,165.66,POS,Web,USA,665,0,0,Monday,June,Medium,Mature
545,2023-04-09,57.47,Online,Mobile,Germany,719,0,0,Sunday,April,Low,Mature
546,2023-02-05,212.63,Online,Mobile,UK,1193,0,0,Sunday,February,Medium,old
547,2023-04-06,29.05,Online,Mobile,Germany,626,0,0,Thursday,April,Low,Mature
548,2023-06-01,81.23,POS,Web,Germany,873,0,0,Thursday,June,Low,Mature
549,2023-05-31,102.47,Online,Web,USA,10,0,0,Wednesday,May,Medium,New
550,2023-07-09,300.24,POS,Mobile,Germany,332,0,0,Sunday,July,Medium,Young
551,2023-08-12,73.86,Online,Web,Germany,1876,0,0,Saturday,August,Low,old
552,2023-02-06,10.06,POS,Web,UK,1279,0,0,Monday,February,Low,old
553,2023-09-25,39.87,Transfer,Web,Germany,870,0,0,Monday,September,Low,Mature
554,2023-07-02,187.35,Online,Web,Canada,645,0,0,Sunday,July,Medium,Mature
555,2023-01-13,3.07,Online,Web,India,130,0,0,Friday,January,Low,Young
556,2023-10-06,314.27,POS,Mobile,Canada,1497,0,0,Friday,October,Medium,old
557,2023-08-05,462.77,Online,Mobile,UK,1325,0,0,Saturday,August,Medium,old
558,2023-12-21,136.8,Transfer,Web,USA,18,0,0,Thursday,December,Medium,New
559,2023-12-27,245.95,Online,Mobile,UK,1207,0,0,Wednesday,December,Medium,old
560,2023-10-13,124.23,POS,Web,UK,268,0,0,Friday,October,Medium,Young
561,2023-09-30,73.85,Transfer,Mobile,USA,1583,0,0,Saturday,September,Low,old
562,2023-03-03,36.03,POS,Web,USA,422,0,0,Friday,March,Low,Mature
563,2023-03-25,146.03,Online,Mobile,USA,193,0,0,Saturday,March,Medium,Young
564,2023-08-05,531.54,Online,Web,UK,128,0,0,Saturday,August,High,Young
565,2023-12-08,441.4,Online,Web,USA,206,0,0,Friday,December,Medium,Young
566,2023-07-06,504.21,Online,Mobile,Canada,1290,1,0,Thursday,July,High,old
567,2023-01-19,678.72,Online,Web,UK,1523,0,0,Thursday,January,High,old
568,2023-06-26,36.15,Online,Mobile,USA,1945,0,0,Monday,June,Low,old
569,2023-04-10,31.69,POS,Mobile,Canada,1750,0,0,Monday,April,Low,old
570,2023-08-21,111.64,Online,Web,USA,601,0,0,Monday,August,Medium,Mature
571,2023-03-17,233.79,Online,Web,Germany,1368,0,0,Friday,March,Medium,old
572,2023-09-22,115.85,Transfer,Web,India,1490,0,0,Friday,September,Medium,old
573,2023-10-11,445.78,Online,Web,India,178,0,0,Wednesday,October,Medium,Young
574,2023-07-25,252.74,POS,Mobile,USA,1773,0,0,Tuesday,July,Medium,old
575,2023-08-11,201.01,POS,Mobile,Germany,1673,0,0,Friday,August,Medium,old
576,2023-02-21,14.74,Online,Mobile,Canada,89,1,0,Tuesday,February,Low,New
577,2023-12-05,38.56,Online,Web,UK,110,0,0,Tuesday,December,Low,Young
578,2023-05-24,111.78,Online,Mobile,Germany,1761,0,0,Wednesday,May,Medium,old
579,2023-03-10,749.09,POS,Mobile,USA,1883,0,0,Friday,March,High,old
580,2023-04-09,81.42,POS,Mobile,India,234,0,0,Sunday,April,Low,Young
581,2023-01-25,198.84,Online,Web,India,538,0,0,Wednesday,January,Medium,Mature
582,2023-02-22,900.27,Transfer,Web,Germany,305,0,0,Wednesday,February,High,Young
583,2023-05-31,61.31,Online,Web,UK,1895,0,0,Wednesday,May,Low,old
584,2023-05-24,36.46,Online,Mobile,India,790,0,0,Wednesday,May,Low,Mature
585,2023-02-26,158.08,POS,Mobile,Germany,431,0,0,Sunday,February,Medium,Mature
586,2023-02-08,160.54,POS,Web,USA,1703,0,0,Wednesday,February,Medium,old
587,2023-04-19,509.92,Online,Mobile,Canada,793,1,0,Wednesday,April,High,Mature
588,2023-06-30,5.36,Transfer,Mobile,USA,458,0,0,Friday,June,Low,Mature
589,2023-02-11,104.64,Transfer,Web,Canada,615,0,0,Saturday,February,Medium,Mature
590,2023-07-05,74.89,POS,Web,Germany,288,0,0,Wednesday,July,Low,Young
591,2023-08-11,169.28,POS,Mobile,India,511,0,0,Friday,August,Medium,Mature
592,2023-05-02,1.87,POS,Mobile,USA,1393,0,0,Tuesday,May,Low,old
593,2023-05-13,248.31,Online,Web,Canada,122,0,0,Saturday,May,Medium,Young
594,2023-06-12,132.71,POS,Mobile,Germany,1239,0,0,Monday,June,Medium,old
595,2023-08-03,241.25,Online,Mobile,USA,1372,0,0,Thursday,August,Medium,old
596,2023-08-09,118.77,Online,Web,USA,710,0,0,Wednesday,August,Medium,Mature
597,2023-08-23,128.56,POS,Web,USA,1346,0,0,Wednesday,August,Medium,old
598,2023-11-27,451.81,POS,Mobile,Germany,1018,0,0,Monday,November,Medium,old
599,2023-05-26,47.37,Online,Mobile,Canada,247,0,0,Friday,May,Low,Young
